#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Mon Oct 29 22:23:26 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
11,Mon Oct 29 22:36:02 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
12,Mon Oct 29 22:37:56 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
13,Mon Oct 29 23:24:30 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
14,Wed Oct 31 00:16:28 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
15,Wed Oct 31 00:17:29 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
16,Wed Oct 31 00:32:54 EDT 2018,58,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
17,Wed Oct 31 01:48:32 EDT 2018,66,8,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest+ DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
18,Wed Oct 31 01:54:49 EDT 2018,66,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
19,Wed Oct 31 02:06:10 EDT 2018,66,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
20,Wed Oct 31 10:15:24 EDT 2018,66,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
21,Wed Oct 31 10:16:36 EDT 2018,66,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
22,Wed Oct 31 10:38:50 EDT 2018,66,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
23,Wed Oct 31 10:53:44 EDT 2018,66,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
24,Wed Oct 31 10:53:46 EDT 2018,66,0,ExtraCreditFactoryMethodSuiteA9,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
25,Wed Oct 31 10:53:47 EDT 2018,66,0,ExtraCreditFactoryMethodSuiteA9,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
26,Wed Oct 31 16:33:13 EDT 2018,75,9,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest+ DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,CommandInterpreterViewFactoryMethodTest InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
27,Wed Oct 31 19:56:38 EDT 2018,83,8,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest+ DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
28,Wed Oct 31 21:29:54 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
29,Wed Oct 31 21:32:25 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
30,Wed Oct 31 21:34:38 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
31,Wed Oct 31 21:43:34 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
32,Wed Oct 31 21:54:00 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
33,Wed Oct 31 22:02:08 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
34,Wed Oct 31 22:02:56 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
35,Wed Oct 31 22:14:00 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
36,Wed Oct 31 22:18:57 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
37,Thu Nov 01 11:33:03 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
38,Thu Nov 01 11:34:57 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
39,Thu Nov 01 11:48:33 EDT 2018,83,0,Assignment9Suite,ArthurBridgeSceneControllerTestCase BridgeSceneControllerFactoryMethodTest CommandInterpreterControllerFactoryMethodTest CommandInterpreterViewFactoryMethodTest DelegatingBridgeSceneViewFactoryMethodTest ExistingPaintListenerTestCase GalahadBridgeSceneControllerTestCase LancelotBridgeSceneControllerTestCase ObservableBridgeScenePainterFactoryMethodTest RobinBridgeSceneControllerTestCase , ,InheritingBridgeScenePainterFactoryMethodTest NewPaintListenerTestCase , ,
